Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2005-04-19,36.6,37.44,35.87,37.09,38630100.0,0.0,1.0,4.617445017749942,4.7234191656983,4.525348436794819,4.679263270719819,270410700.0
2005-04-18,35.03,36.3,34.0,35.62,47399200.0,0.0,1.0,4.419374288846461,4.579597107768384,4.289429797909782,4.4938085118101885,331794400.0
2005-04-15,36.62,37.25,35.28,35.35,61717400.0,0.0,1.0,4.619968211748712,4.699448822709981,4.4509142138310915,4.459745392826788,432021800.0
2005-04-14,38.81,39.98,36.84,37.26,98328300.0,0.0,1.0,4.896257954614078,5.043864803542149,4.647723345735187,4.700710419709367,688298100.0
2005-04-13,42.95,42.99,40.39,41.04,48998100.0,0.0,1.0,5.418559112359563,5.4236055003571035,5.0955902805169435,5.177594085476984,342986700.0
2005-04-12,42.49,43.19,42.01,42.66,35037900.0,0.0,1.0,5.360525650387842,5.448837440344808,5.299968994417351,5.38197279937739,245265300.0
2005-04-11,44.22,44.25,41.91,41.92,29345100.0,0.0,1.0,5.578781931281487,5.582566722279642,5.287353024423498,5.288614621422885,205415700.0
2005-04-08,43.7,44.45,43.54,43.74,23212500.0,0.0,1.0,5.5131788873134555,5.6077986622673475,5.492993335323291,5.518225275310996,162487500.0
2005-04-07,42.33,43.75,42.25,43.56,18106700.0,0.0,1.0,5.340340098397678,5.519486872310381,5.330247322402596,5.495516529322062,126746900.0
2005-04-06,42.4,42.81,42.15,42.33,14815200.0,0.0,1.0,5.349171277393375,5.40089675436817,5.317631352408744,5.340340098397678,103706400.0
2005-04-05,41.22,42.24,41.09,41.89,19865700.0,0.0,1.0,5.200302831465918,5.328985725403212,5.18390207047391,5.284829830424728,139059900.0
2005-04-04,40.99,41.31,40.16,41.09,20714800.0,0.0,1.0,5.171286100480057,5.211657204460385,5.066573549531083,5.18390207047391,145003600.0
2005-04-01,42.09,42.18,40.57,40.89,22903000.0,0.0,1.0,5.3100617704124335,5.3214161434069,5.118299026505878,5.158670130486206,160321000.0
2005-03-31,42.45,42.52,41.59,41.67,22719100.0,0.0,1.0,5.355479262390301,5.3643104413859986,5.246981920443172,5.257074696438253,159033700.0
2005-03-30,41.99,42.8,41.821,42.8,14105700.0,0.0,1.0,5.297445800418581,5.399635157368784,5.27612481112897,5.399635157368784,98739900.0
2005-03-29,42.56,42.83,41.5,41.75,16477000.0,0.0,1.0,5.369356829383539,5.40341994836694,5.235627547448704,5.267167472433335,115339000.0
2005-03-28,42.75,42.96,42.47,42.53,9836100.0,0.0,1.0,5.393327172371858,5.419820709358948,5.358002456389071,5.365572038385383,68852700.0
2005-03-24,42.95,43.0,42.5,42.5,12596600.0,0.0,1.0,5.418559112359563,5.424867097356489,5.361787247387228,5.361787247387228,88176200.0
2005-03-23,42.45,43.4,42.02,42.55,21779400.0,0.0,1.0,5.355479262390301,5.475330977331898,5.301230591416736,5.368095232384153,152455800.0
2005-03-22,43.71,43.96,42.68,42.83,19693400.0,0.0,1.0,5.51444048431284,5.545980409297471,5.384495993376161,5.40341994836694,137853800.0
2005-03-21,43.29,43.97,42.86,43.7,19326000.0,0.0,1.0,5.4614534103386605,5.547242006296856,5.4072047393650955,5.5131788873134555,135282000.0
2005-03-18,43.33,43.44,42.5,42.96,33576800.0,0.0,1.0,5.466499798336201,5.4803773653294385,5.361787247387228,5.419820709358948,235037600.0
2005-03-17,41.53,42.88,41.32,42.25,28640000.0,0.0,1.0,5.2394123384468605,5.409727933363866,5.21291880145977,5.330247322402596,200480000.0
2005-03-16,41.21,42.31,40.78,41.18,24921900.0,0.0,1.0,5.199041234466533,5.337816904398908,5.144792563492968,5.195256443468377,174453300.0
2005-03-15,40.64,41.14,40.25,40.96,18164600.0,0.0,1.0,5.127130205501575,5.190210055470836,5.077927922525551,5.167501309481902,127152200.0
2005-03-14,40.52,40.79,39.52,40.32,21620900.0,0.0,1.0,5.1119910415089524,5.146054160492353,4.985831341570429,5.086759101521247,151346300.0
2005-03-11,40.21,40.59,39.8,40.27,22601100.0,0.0,1.0,5.07288153452801,5.120822220504649,5.021156057553215,5.080451116524322,158207700.0
2005-03-10,39.59,40.26,39.1,39.83,27753900.0,0.0,1.0,4.994662520566126,5.0791895195249355,4.932844267596249,5.0249408485513705,194277300.0
2005-03-09,39.61,40.28,38.83,39.35,47230900.0,0.0,1.0,4.997185714564896,5.081712713523706,4.898781148612848,4.96438419258088,330616300.0
2005-03-08,41.9,42.16,40.1,40.53,36480400.0,0.0,1.0,5.286091427424114,5.318892949408129,5.059003967534772,5.113252638508337,255362800.0
2005-03-07,42.8,43.25,42.35,42.75,16094000.0,0.0,1.0,5.399635157368784,5.45640702234112,5.342863292396449,5.393327172371858,112658000.0
2005-03-04,42.76,43.01,41.85,42.81,27022100.0,0.0,1.0,5.394588769371243,5.4261286943558735,5.2797834424271874,5.40089675436817,189154700.0
2005-03-03,44.34,44.41,41.22,41.79,50416200.0,0.0,1.0,5.59392109527411,5.602752274269806,5.200302831465918,5.272213860430876,352913400.0
2005-03-02,44.25,44.89,44.08,44.121,16362900.0,0.0,1.0,5.582566722279642,5.663308930240297,5.561119573290093,5.5662921209875735,114540300.0
2005-03-01,44.99,45.11,44.16,44.5,16721000.0,0.0,1.0,5.67592490023415,5.691064064226772,5.571212349285175,5.614106647264273,117047000.0
2005-02-28,44.68,45.14,43.96,44.86,11635900.0,0.0,2.0,5.636815393253207,5.694848855224928,5.545980409297471,5.659524139242142,81451300.0
2005-02-25,89.62,89.91,88.19,88.99,16348400.0,0.0,1.0,5.653216154245215,5.671509310736301,5.563011968789171,5.613475848764581,228877600.0
2005-02-24,88.48,89.31,87.73,88.93,27125500.0,0.0,1.0,5.581305125280258,5.633661400754744,5.533995237803311,5.609691057766425,379757000.0
2005-02-23,86.69,88.45,85.55,88.23,24021100.0,0.0,1.0,5.468392193835279,5.57941272978118,5.396481164870321,5.565535162787942,336295400.0
2005-02-22,86.3,88.3,85.29,85.29,21773100.0,0.0,1.0,5.443791052347267,5.5699507522857905,5.380080403878313,5.380080403878313,304823400.0
2005-02-18,87.74,87.86,86.25,86.81,20772400.0,0.0,1.0,5.5346260363030035,5.542195618299315,5.440637059848804,5.475961775831591,290813600.0
2005-02-17,90.65,90.88,87.45,87.81,27115600.0,0.0,1.0,5.718188399713555,5.732696765206485,5.516332879811918,5.539041625800852,379618400.0
2005-02-16,88.15,90.2,87.35,90.13,29272200.0,0.0,1.0,5.560488774790401,5.689802467227388,5.5100248948149915,5.685386877729538,409810800.0
2005-02-15,86.66,89.08,86.0,88.41,41289600.0,0.0,1.0,5.466499798336201,5.619153035261814,5.424867097356489,5.576889535782409,578054400.0
2005-02-14,83.16,84.79,82.05,84.63,22704700.0,0.0,1.0,5.245720323443786,5.348540478893683,5.175701689977906,5.3384477028986,317865800.0
2005-02-11,79.86,81.76,78.94,81.21,21447400.0,0.0,1.0,5.037556818545223,5.15740853348682,4.979523356573503,5.122714616003726,300263600.0
2005-02-10,78.72,79.28,76.66,78.36,19518200.0,0.0,1.0,4.965645789580265,5.000970505563052,4.8357012986435866,4.942937043591331,273254800.0
2005-02-09,81.0,81.99,78.1,78.74,21276000.0,0.0,1.0,5.109467847510182,5.17191689897975,4.926536282599322,4.96690738657965,297864000.0
2005-02-08,79.07,81.38,78.79,80.9,15893200.0,0.0,1.0,4.987723737069506,5.1334381904985005,4.970061379078114,5.103159862513255,222504800.0
2005-02-07,78.93,79.35,77.5,78.94,9365300.0,0.0,1.0,4.97889255807381,5.005386095060899,4.888688372617766,4.979523356573503,131114200.0
2005-02-04,78.09,78.93,77.53,78.84,10063500.0,0.0,1.0,4.925905484099631,4.97889255807381,4.890580768116844,4.973215371576576,140889000.0
2005-02-03,79.1,79.43,77.33,77.81,13065200.0,0.0,1.0,4.989616132568584,5.010432483058441,4.877964798122991,4.908243126108237,182912800.0
2005-02-02,77.9,79.91,77.69,79.63,18215400.0,0.0,1.0,4.913920312605471,5.040710811043686,4.900673544111926,5.023048453052293,255015600.0
2005-02-01,77.05,77.77,76.58,77.53,12114200.0,0.0,1.0,4.860302440131599,4.905719932109466,4.830654910646046,4.890580768116844,169598800.0
2005-01-31,74.58,77.89,74.51,76.9,30019600.0,0.0,1.0,4.704495210707522,4.913289514105778,4.7000796212096745,4.850840462636209,420274400.0
2005-01-28,72.62,73.98,72.44,73.98,14314500.0,0.0,1.0,4.5808587047677705,4.666647300725966,4.569504331773302,4.666647300725966,200403000.0
2005-01-27,72.16,72.92,71.55,72.64,8861200.0,0.0,1.0,4.55184197378191,4.5997826597585485,4.51336326530066,4.582120301767155,124056800.0
2005-01-26,72.68,72.75,71.22,72.25,13205300.0,0.0,1.0,4.584643495765926,4.589059085263774,4.492546914810804,4.557519160279143,184874200.0
2005-01-25,71.41,72.84,70.94,72.05,17307700.0,0.0,1.0,4.504532086304963,4.594736271761008,4.47488455681941,4.54490319028529,242307800.0
2005-01-24,70.98,71.78,70.55,70.76,15029100.0,0.0,1.0,4.477407750818181,4.52787163079359,4.450283415331398,4.463530183824944,210407400.0
2005-01-21,71.22,71.6,70.0,70.49,16273800.0,0.0,1.0,4.492546914810804,4.516517257799123,4.415589497848305,4.446498624333243,227833200.0
2005-01-20,69.65,71.27,69.47,70.46,16337900.0,0.0,1.0,4.393511550359063,4.495700907309267,4.382157177364596,4.444606228834164,228730600.0
2005-01-19,70.6,71.46,69.75,69.88,13426700.0,0.0,1.0,4.4534374078298615,4.5076860788034265,4.39981953535599,4.408019915851993,187973800.0
2005-01-18,69.74,70.7,69.21,70.65,17972500.0,0.0,1.0,4.3991887368562965,4.459745392826788,4.365756416372588,4.456591400328326,251615000.0
2005-01-14,70.24,71.72,69.19,70.2,31620400.0,0.0,1.0,4.430728661840927,4.524086839795435,4.364494819373203,4.428205467842157,442685600.0
2005-01-13,73.65,74.42,69.73,69.8,56512800.0,0.0,1.0,4.6458309502361095,4.6944024347124405,4.398557938356604,4.402973527854452,791179200.0
2005-01-12,65.35,65.9,63.3,65.46,34280400.0,0.0,1.0,4.122268195491238,4.156962112974333,3.9929545030542526,4.129206978987857,479925600.0
2005-01-11,68.26,69.15,64.14,64.56,46636200.0,0.0,1.0,4.30583055890179,4.361971625374433,4.045941577028432,4.072435114015523,652906800.0
2005-01-10,69.9,70.7,67.88,68.96,30809100.0,0.0,1.0,4.409281512851379,4.459745392826788,4.28186021591347,4.349986453880272,431327400.0
2005-01-07,65.0,69.63,64.75,69.25,39775900.0,0.0,1.0,4.100190248001997,4.392249953359678,4.084420285509682,4.368279610371359,556862600.0
2005-01-06,64.685,64.91,63.33,64.55,12599200.0,0.0,1.0,4.08032009526168,4.094513061504764,3.9948468985533307,4.07180431551583,176388800.0
2005-01-05,64.47,65.25,64.05,64.5,12150600.0,0.0,1.0,4.066757927518289,4.115960210494313,4.040264390531199,4.0686503230173665,170108400.0
2005-01-04,63.8,65.47,62.97,63.94,19585900.0,0.0,1.0,4.024494428038883,4.12983777748755,3.9721381525643964,4.03332560703458,274202600.0
2005-01-03,64.78,65.11,62.6,63.29,12357000.0,0.0,1.0,4.08631268100876,4.107129031498616,3.9487986080757698,3.9923237045545603,172998000.0
2004-12-31,64.89,65.0,64.03,64.4,4974800.0,0.0,1.0,4.093251464505379,4.100190248001997,4.039002793531814,4.062342338020441,69647200.0
2004-12-30,64.81,65.03,64.22,64.8,6166800.0,0.0,1.0,4.088205076507838,4.102082643501075,4.050987965025973,4.0875742780081445,86335200.0
2004-12-29,63.8,64.98,63.57,64.44,8027900.0,0.0,1.0,4.024494428038883,4.098928651002613,4.009986062545954,4.064865532019211,112390600.0
2004-12-28,63.3,64.25,62.05,64.18,10924200.0,0.0,1.0,3.9929545030542526,4.052880360525052,3.914104690592676,4.048464771027203,152938800.0
2004-12-27,64.64,65.15,62.88,63.16,9990900.0,0.0,1.0,4.077481502013064,4.109652225497387,3.9664609660671633,3.984123324058556,139872600.0
2004-12-23,63.75,64.25,63.6,64.01,4391600.0,0.0,1.0,4.02134043554042,4.052880360525052,4.0118784580450315,4.037741196532429,61482400.0
2004-12-22,64.19,64.36,63.4,63.75,10104100.0,0.0,1.0,4.049095569526895,4.05981914402167,3.999262488051179,4.02134043554042,141457400.0
2004-12-21,63.56,63.77,61.6,63.69,19007400.0,0.0,1.0,4.009355264046261,4.0226020325398055,3.8857187581065085,4.017555644542265,266103600.0
2004-12-20,65.48,66.0,61.76,62.72,20859400.0,0.0,1.0,4.130468575987243,4.1632700979712585,3.8958115341015898,3.956368190072081,292031600.0
2004-12-17,66.83,67.04,64.9,64.99,13991000.0,0.0,1.0,4.215626373445746,4.2288731419392915,4.093882263005072,4.099559449502304,195874000.0
2004-12-16,66.24,67.5,66.05,66.596,20109200.0,0.0,1.0,4.178409261963881,4.257889872925151,4.166424090469722,4.2008656885529385,281528800.0
2004-12-15,65.24,65.46,64.66,65.26,7113600.0,0.0,1.0,4.11532941199462,4.129206978987857,4.078743099012448,4.116591008994006,99590400.0
2004-12-14,65.335,65.88,65.02,65.29,7423600.0,0.0,1.0,4.1213219977417,4.155700515974948,4.101451845001383,4.118483404493084,103930400.0
2004-12-13,65.74,65.9,64.6,64.91,7054300.0,0.0,1.0,4.14686933697925,4.156962112974333,4.074958308014293,4.094513061504764,98760200.0
